agent_id,o_zone_id,d_zone_id,o_node_id,d_node_id,agent_type,PCE,time_period,distance,travel_time,node_sequence,time_sequence
1872,27,11,1346,5119,1,1.0000,0756:24_0756:24,2.581,4.894,1346;11172;5112;5589;5114;5592;1;2;3;4;5;5117;11255;5118;5727;5119;,0756:24;0757:07;0757:30;0757:53;0758:16;0758:58;0759:11;0759:25;0759:39;0759:52;0800:06;0800:19;0800:33;0800:55;0801:07;0801:18;
1873,1,32,5577,1285,1,1.0000,0710:54_0710:54,0.932,1.794,5577;5436;5018;1285;,0710:54;0711:13;0711:55;0712:42;
1874,13,9,5034,5356,1,1.0000,0740:17_0740:17,3.497,7.605,5034;11129;5027;11150;5109;4804;5106;5117;1358;3000;3001;8172;6185;5175;11507;5216;5356;,0740:12;0740:45;0741:06;0741:42;0741:52;0742:30;0743:02;0744:54;0745:06;0745:19;0745:31;0745:44;0746:26;0746:39;0746:51;0747:25;0747:54;
1875,21,36,6253,1299,1,1.0000,0702:44_0702:44,3.998,8.854,6253;5868;5216;11507;5175;6185;8172;3000;1358;5117;5106;4804;5109;11150;5027;11129;1299;,0702:42;0703:31;0704:23;0704:57;0705:09;0705:22;0706:04;0706:17;0706:29;0706:42;0708:34;0709:06;0709:37;0709:48;0710:17;0710:32;0711:36;
1876,2,24,11123,1325,1,1.0000,0742:18_0742:18,4.133,8.584,11123;5017;11124;5022;5524;5863;5009;5027;11150;5109;4804;5106;5117;11255;5118;11910;10853;1325;,0742:18;0742:54;0743:30;0743:44;0744:04;0744:51;0745:10;0745:25;0745:54;0746:05;0746:36;0747:08;0749:01;0749:14;0749:36;0749:56;0750:21;0750:54;
1877,3,24,11159,1325,1,1.0000,0719:16_0719:16,2.628,5.121,11159;5112;5589;5114;5592;1;2;3;4;5;5117;11255;5118;11910;10853;1325;,0719:12;0719:40;0720:03;0720:26;0721:08;0721:21;0721:35;0721:49;0722:02;0722:16;0722:29;0722:43;0723:05;0723:25;0723:50;0724:24;
1878,34,41,1319,5578,1,1.0000,0717:58_0717:58,2.012,3.331,1319;11124;5017;5018;5436;5578;,0717:54;0718:33;0719:09;0719:51;0720:33;0721:18;
1879,3,41,11159,5578,1,1.0000,0728:37_0728:37,3.200,4.574,11159;5112;11160;5113;11148;5736;11146;5017;5018;5436;5578;,0728:36;0729:01;0729:19;0729:37;0730:06;0730:25;0730:46;0731:06;0731:48;0732:31;0733:12;
1880,17,24,1289,1325,1,1.0000,0714:50_0714:50,4.110,8.766,1289;4952;5022;5524;5863;5009;5027;11150;5109;4804;5106;5117;11255;5118;11910;10853;1325;,0714:48;0715:31;0716:27;0716:47;0717:34;0717:53;0718:08;0718:38;0718:49;0719:20;0719:52;0721:44;0721:58;0722:20;0722:40;0723:05;0723:36;
1881,17,11,1289,5119,1,1.0000,0711:12_0711:12,3.820,7.887,1289;4952;5022;5524;5863;5009;5027;11150;5109;4804;5106;5117;11255;5118;5727;5119;,0711:12;0711:54;0712:50;0713:10;0713:57;0714:16;0714:31;0715:01;0715:12;0715:42;0716:15;0718:07;0718:21;0718:42;0718:55;0719:06;
1882,1,12,5577,11151,1,1.0000,0707:10_0707:10,3.226,5.429,5577;5436;5018;5017;11124;5022;5524;5863;5009;5027;11150;5109;11151;,0707:06;0707:28;0708:11;0708:53;0709:29;0709:43;0710:03;0710:50;0711:09;0711:24;0711:53;0712:04;0712:36;
1883,35,7,1290,11281,1,1.0000,0741:41_0741:41,4.453,9.404,1290;4952;5022;11147;5820;5103;11161;5114;11173;5219;5232;6256;5214;11281;,0741:36;0742:24;0743:30;0743:54;0744:27;0745:32;0746:03;0746:28;0746:57;0748:03;0748:39;0749:17;0750:07;0751:06;
1884,14,9,5037,5356,1,1.0000,0713:37_0713:37,4.156,8.772,5037;11128;5030;4958;5010;5027;11150;5109;4804;5106;5117;1358;3000;3001;8172;6185;5175;11507;5216;5356;,0713:36;0714:18;0714:35;0714:51;0715:05;0715:37;0716:18;0716:28;0716:59;0717:32;0719:24;0719:36;0719:49;0720:01;0720:14;0720:56;0721:08;0721:21;0721:55;0722:24;
1885,28,21,1359,6253,1,1.0000,0731:54_0731:54,1.565,3.800,1359;6185;5175;11507;5216;5868;6253;,0731:54;0732:55;0733:07;0733:20;0733:54;0734:46;0735:42;
1886,38,19,1397,1352,1,1.0000,0722:07_0722:07,0.997,2.868,1397;11261;1352;,0722:06;0723:52;0725:00;
1887,3,20,11159,1356,1,1.0000,0739:04_0739:04,2.391,4.831,11159;5112;5589;5114;11173;5219;5232;6256;1356;,0739:00;0739:27;0739:50;0740:14;0740:43;0741:48;0742:25;0743:03;0743:54;
1888,32,39,1285,1404,1,1.0000,0758:48_0758:48,5.078,10.387,1285;5018;5017;11124;5022;11147;5820;5103;11161;5114;11173;5219;5232;11183;5215;5588;11184;11257;1404;,0758:48;0759:29;0800:11;0800:47;0801:01;0801:15;0801:49;0803:00;0803:30;0803:55;0804:25;0805:30;0806:06;0806:44;0807:09;0807:26;0807:52;0808:42;0809:12;
1889,1,41,5577,5578,1,1.0000,0742:39_0742:39,0.625,1.038,5577;5436;5578;,0742:36;0742:58;0743:42;
1890,19,1,1352,5577,1,1.0000,0707:06_0707:06,4.302,6.695,1352;5209;5211;5210;11172;5112;11160;5113;11148;5736;11146;5017;5018;5436;5577;,0707:06;0707:49;0708:21;0708:45;0709:31;0709:54;0710:12;0710:30;0710:59;0711:18;0711:39;0712:00;0712:42;0713:24;0713:48;
1891,37,19,1349,1352,1,1.0000,0720:40_0720:40,0.706,2.025,1349;11181;1352;,0720:36;0721:33;0722:42;
1892,28,21,1359,6253,1,1.0000,0714:20_0714:20,1.565,3.660,1359;6185;5175;11507;5216;5868;6253;,0714:18;0715:21;0715:34;0715:46;0716:20;0717:12;0718:00;
1893,5,16,11282,11827,1,1.0000,0723:39_0723:39,5.100,8.834,11282;5208;5209;5211;5210;11172;5112;5589;5114;11161;5103;5820;11147;5022;4952;5440;11827;,0723:36;0724:07;0724:44;0725:16;0725:40;0726:26;0726:49;0727:12;0727:35;0728:01;0728:31;0729:36;0730:10;0730:23;0731:20;0732:04;0732:30;
1894,9,3,5356,11159,1,1.0000,0717:09_0717:09,4.137,7.845,5356;5216;5868;5174;5587;11259;5214;6256;5232;5219;11173;5114;5589;5112;11159;,0717:06;0717:34;0718:26;0718:46;0719:16;0719:57;0720:10;0721:00;0721:38;0722:14;0723:19;0723:49;0724:12;0724:35;0725:00;
1895,27,24,1346,1325,1,1.0000,0739:04_0739:04,2.871,5.830,1346;11172;5112;5589;5114;5592;1;2;3;4;5;5117;11255;5118;11910;10853;1325;,0739:00;0739:47;0740:10;0740:32;0740:56;0741:38;0741:51;0742:05;0742:18;0742:32;0742:46;0742:59;0743:13;0743:35;0743:55;0744:20;0744:54;
1896,36,22,1299,3689,1,1.0000,0732:06_0732:06,3.250,7.091,1299;11129;5027;11150;5109;4804;5106;5117;1358;3000;3001;8172;6185;5175;11507;3689;,0732:06;0733:08;0733:23;0733:52;0734:03;0734:34;0735:06;0736:58;0737:11;0737:23;0737:36;0737:48;0738:30;0738:43;0738:55;0739:12;
1897,34,30,1322,1360,1,1.0000,0728:35_0728:35,2.249,4.702,1322;5589;5114;5592;1;2;3;4;5;5117;11255;5118;10854;7210;10850;1360;,0728:30;0729:14;0729:37;0730:19;0730:32;0730:46;0731:00;0731:13;0731:27;0731:41;0731:54;0732:16;0732:30;0732:39;0732:45;0733:18;
1898,19,11,1352,5119,1,1.0000,0711:04_0711:04,3.196,6.527,1352;6256;5232;5219;11173;5114;5592;1;2;3;4;5;5117;11255;5118;5727;5119;,0711:00;0711:47;0712:26;0713:02;0714:07;0714:37;0715:18;0715:32;0715:45;0715:59;0716:13;0716:26;0716:40;0716:54;0717:15;0717:28;0717:36;
1899,19,26,1352,1323,1,1.0000,0749:44_0749:44,2.255,5.260,1352;6256;5232;5219;11173;5114;5592;1323;,0749:42;0750:27;0751:18;0751:54;0752:59;0753:29;0754:10;0755:00;
1900,35,14,1290,5037,1,1.0000,0752:30_0752:30,2.217,4.289,1290;4952;5440;11127;11126;5441;5861;10872;5030;11128;5037;,0752:30;0753:13;0753:57;0754:23;0754:55;0755:07;0755:18;0755:30;0755:48;0756:05;0756:48;
1901,3,21,11159,6253,1,1.0000,0713:45_0713:45,3.894,7.348,11159;5112;5589;5114;11173;5219;5232;6256;5214;11259;5587;5174;5868;6253;,0713:42;0714:08;0714:31;0714:55;0715:24;0716:29;0717:06;0717:44;0718:34;0718:47;0719:28;0719:57;0720:17;0721:06;
1902,2,32,11123,1285,1,1.0000,0742:46_0742:46,0.999,1.831,11123;5017;5018;1285;,0742:42;0743:12;0743:54;0744:36;
1903,27,8,1348,10847,1,1.0000,0729:55_0729:55,3.313,6.072,1348;5210;5211;5209;5208;11261;5214;11259;5587;5174;5868;5216;10847;,0729:54;0730:38;0731:03;0731:42;0732:18;0732:40;0733:08;0733:21;0734:02;0734:32;0734:51;0735:43;0736:00;
1904,19,21,1352,6253,1,1.0000,0727:22_0727:22,2.028,4.219,1352;6256;5214;11259;5587;5174;5868;6253;,0727:18;0728:06;0728:56;0729:09;0729:50;0730:20;0730:39;0731:36;
1905,41,34,5578,1319,1,1.0000,0716:12_0716:12,1.813,2.796,5578;5436;5018;5017;11146;1319;,0716:12;0716:52;0717:35;0718:16;0718:37;0719:00;
1906,25,21,1355,6253,1,1.0000,0751:24_0751:24,2.160,4.796,1355;11183;5215;6255;10857;5587;5174;5868;6253;,0751:24;0752:14;0752:39;0753:42;0754:15;0754:35;0755:05;0755:24;0756:12;
1907,33,24,1351,1325,1,1.0000,0710:21_0710:21,3.982,7.547,1351;5209;5211;5210;11172;5112;5589;5114;5592;1;2;3;4;5;5117;11255;5118;11910;10853;1325;,0710:18;0711:04;0711:36;0712:00;0712:46;0713:09;0713:32;0713:56;0714:37;0714:51;0715:04;0715:18;0715:32;0715:45;0715:59;0716:13;0716:34;0716:55;0717:19;0717:54;
1908,1,3,5577,11159,1,1.0000,0737:09_0737:09,2.949,4.241,5577;5436;5018;5017;11146;5736;11148;5113;11160;5112;11159;,0737:06;0737:28;0738:10;0738:52;0739:13;0739:33;0739:52;0740:21;0740:40;0740:58;0741:24;
1909,3,36,11159,1299,1,1.0000,0759:23_0759:23,3.764,7.006,11159;5112;5589;5114;11161;5103;5820;11147;5022;5524;5863;5009;5027;11129;1299;,0759:18;0759:47;0800:09;0800:33;0800:58;0801:29;0802:34;0803:08;0803:21;0803:41;0804:28;0804:47;0805:02;0805:16;0806:24;
1910,17,16,1289,11827,1,1.0000,0701:33_0701:33,0.824,1.845,1289;4952;5440;11827;,0701:30;0702:14;0702:58;0703:24;
1911,41,25,5578,1354,1,1.0000,0752:14_0752:14,4.070,7.353,5578;5436;5018;5017;11124;5022;11147;5820;5103;11161;5114;5592;1354;,0752:12;0752:55;0753:37;0754:19;0754:55;0755:09;0755:23;0756:06;0757:10;0757:41;0758:06;0758:48;0759:36;
1912,4,11,11180,5119,1,1.0000,0727:56_0727:56,3.395,5.957,11180;5211;5210;11172;5112;5589;5114;5592;1;2;3;4;5;5117;11255;5118;5727;5119;,0727:54;0728:34;0728:58;0729:44;0730:07;0730:30;0730:53;0731:35;0731:48;0732:02;0732:16;0732:29;0732:43;0732:57;0733:10;0733:32;0733:44;0733:54;
1913,28,11,1359,5119,1,1.0000,0714:51_0714:51,0.969,1.941,1359;3001;3000;1358;5117;11255;5118;5727;5119;,0714:48;0715:12;0715:24;0715:37;0715:49;0716:03;0716:25;0716:37;0716:48;
1914,3,27,11159,1346,1,1.0000,0736:40_0736:40,0.756,1.518,11159;5112;11172;1346;,0736:36;0737:04;0737:27;0738:12;
1915,10,11,5929,5119,1,1.0000,0705:00_0705:00,1.535,3.498,5929;5729;5175;6185;8172;5730;11763;7210;10854;5118;5727;5119;,0705:00;0705:28;0705:56;0706:08;0706:50;0707:17;0707:34;0707:45;0707:55;0708:09;0708:21;0708:30;
1916,15,22,4899,3689,1,1.0000,0718:02_0718:02,3.616,7.358,4899;5030;4958;5010;5027;11150;5109;4804;5106;5117;1358;3000;3001;8172;6185;5175;11507;3689;,0718:00;0718:33;0718:49;0719:03;0719:35;0720:05;0720:16;0720:47;0721:19;0723:11;0723:24;0723:36;0723:48;0724:01;0724:43;0724:56;0725:08;0725:24;
1917,18,32,1286,1285,1,1.0000,0708:41_0708:41,1.462,3.206,1286;11125;5436;5018;1285;,0708:36;0710:01;0710:26;0711:09;0711:54;
1918,2,15,11123,4899,1,1.0000,0757:05_0757:05,2.648,4.705,11123;5017;11124;5022;5524;5863;5009;5027;5010;4958;5030;4899;,0757:00;0757:31;0758:18;0758:31;0758:51;0759:38;0759:57;0800:12;0800:45;0800:59;0801:15;0801:48;
1919,1,24,5577,1325,1,1.0000,0706:46_0706:46,5.062,9.827,5577;5436;5018;5017;11124;5022;5524;5863;5009;5027;11150;5109;4804;5106;5117;11255;5118;11910;10853;1325;,0706:42;0707:05;0707:47;0708:29;0709:05;0709:19;0709:39;0710:26;0710:45;0711:00;0711:30;0711:48;0712:18;0712:51;0714:43;0714:57;0715:18;0715:39;0716:04;0716:36;
1920,17,41,1289,5578,1,1.0000,0708:34_0708:34,1.207,2.224,1289;5018;5436;5578;,0708:30;0709:19;0710:01;0710:48;
1921,3,41,11159,5578,1,1.0000,0737:52_0737:52,3.200,4.617,11159;5112;11160;5113;11148;5736;11146;5017;5018;5436;5578;,0737:48;0738:16;0738:34;0738:52;0739:21;0739:40;0740:01;0740:22;0741:04;0741:46;0742:30;
1922,2,41,11123,5578,1,1.0000,0728:52_0728:52,1.705,2.526,11123;5017;5018;5436;5578;,0728:48;0729:18;0730:00;0730:42;0731:24;
1923,3,19,11159,1352,1,1.0000,0738:52_0738:52,1.865,3.221,11159;5112;11172;5210;5211;5209;1352;,0738:48;0739:16;0739:39;0740:25;0740:49;0741:21;0742:06;
1924,14,9,5037,5356,1,1.0000,0743:54_0743:54,4.156,8.600,5037;11128;5030;4958;5010;5027;11150;5109;4804;5106;5117;1358;3000;3001;8172;6185;5175;11507;5216;5356;,0743:54;0744:35;0744:51;0745:07;0745:21;0745:54;0746:23;0746:34;0747:05;0747:37;0749:29;0749:42;0749:54;0750:07;0750:19;0751:01;0751:14;0751:26;0752:00;0752:30;
1925,27,11,1346,5119,1,1.0000,0707:36_0707:36,2.581,5.000,1346;11172;5112;5589;5114;5592;1;2;3;4;5;5117;11255;5118;5727;5119;,0707:36;0708:19;0708:42;0709:04;0709:28;0710:09;0710:30;0710:43;0710:57;0711:10;0711:24;0711:38;0711:51;0712:13;0712:26;0712:36;
1926,5,14,11282,5037,1,1.0000,0737:56_0737:56,6.105,10.557,11282;5208;5209;5211;5210;11172;5112;5589;5114;11161;5103;5820;11147;5022;5524;5863;5009;5027;5010;4958;5030;11128;5037;,0737:54;0738:24;0739:00;0739:32;0739:57;0740:43;0741:06;0741:36;0741:59;0742:24;0742:55;0744:00;0744:34;0744:47;0745:07;0745:54;0746:13;0746:28;0747:00;0747:14;0747:30;0747:47;0748:30;
1927,41,21,5578,6253,1,1.0000,0749:12_0749:12,6.574,12.198,5578;5436;5018;5017;11124;5022;11147;5820;5103;11161;5114;11173;5219;5232;6256;5214;11259;5587;5174;5868;6253;,0749:12;0749:52;0750:34;0751:16;0752:00;0752:13;0752:27;0753:01;0754:05;0754:36;0755:01;0755:31;0756:36;0757:24;0758:02;0758:52;0759:05;0759:46;0800:15;0800:35;0801:24;
1928,31,34,1318,1322,1,1.0000,0723:57_0723:57,0.360,1.048,1318;11160;1322;,0723:54;0724:37;0725:00;
1929,2,27,11123,1346,1,1.0000,0729:17_0729:17,2.263,3.706,11123;5017;11146;5736;11148;5113;11160;5112;11172;1346;,0729:12;0729:43;0730:04;0730:25;0730:44;0731:13;0731:31;0731:49;0732:12;0733:00;
1930,6,5,5238,11282,1,1.0000,0702:46_0702:46,0.907,1.522,5238;5208;11282;,0702:42;0703:47;0704:18;
1931,2,9,11123,5356,1,1.0000,0759:33_0759:33,5.638,10.745,11123;5017;11124;5022;11147;5820;5103;11161;5114;11173;5219;5232;6256;5214;11259;5587;5174;5868;5216;5356;,0759:30;0759:59;0800:35;0800:49;0801:03;0801:37;0802:41;0803:12;0803:37;0804:07;0805:12;0805:48;0806:26;0807:16;0807:29;0808:11;0808:40;0809:00;0809:52;0810:18;
1932,8,20,10847,1357,1,1.0000,0711:50_0711:50,1.129,2.652,10847;5216;5868;5174;1357;,0711:48;0712:06;0712:58;0713:17;0714:30;
1933,11,18,5119,1286,1,1.0000,0735:47_0735:47,4.712,9.706,5119;5727;5118;11255;5117;5106;4804;5109;11150;5027;5009;5863;5524;5022;4952;5440;11125;1286;,0735:42;0735:54;0736:06;0736:28;0736:42;0738:34;0739:06;0739:37;0739:48;0740:17;0740:32;0740:51;0741:38;0741:58;0742:55;0743:39;0744:06;0745:30;
1934,3,30,11159,1360,1,1.0000,0754:33_0754:33,2.528,4.843,11159;5112;5589;5114;5592;1;2;3;4;5;5117;11255;5118;10854;7210;10850;1360;,0754:30;0754:57;0755:19;0755:43;0756:24;0756:38;0756:52;0757:05;0757:19;0757:33;0757:46;0758:00;0758:21;0758:35;0758:45;0758:51;0759:24;
1935,2,34,11123,1319,1,1.0000,0737:57_0737:57,0.633,1.146,11123;5017;11146;1319;,0737:54;0738:23;0738:44;0739:06;
1936,37,9,1349,5356,1,1.0000,0702:42_0702:42,2.890,5.897,1349;5219;5232;6256;5214;11259;5587;5174;5868;5216;5356;,0702:42;0703:28;0704:05;0704:43;0705:33;0705:46;0706:27;0706:57;0707:16;0708:08;0708:36;
1937,20,28,1357,1359,1,1.0000,0729:49_0729:49,1.694,4.475,1357;5588;11184;11257;5175;6185;1359;,0729:48;0731:14;0731:40;0732:30;0733:02;0733:14;0734:18;
1938,19,14,1352,5037,1,1.0000,0727:24_0727:24,5.196,10.299,1352;6256;5232;5219;11173;5114;11161;5103;5820;11147;5022;5524;5863;5009;5027;5010;4958;5030;11128;5037;,0727:24;0728:07;0729:00;0729:36;0730:41;0731:11;0731:36;0732:06;0733:11;0733:45;0733:58;0734:18;0735:05;0735:24;0735:39;0736:11;0736:26;0736:41;0736:58;0737:42;
1939,3,11,11159,5119,1,1.0000,0711:09_0711:09,2.338,4.140,11159;5112;5589;5114;5592;1;2;3;4;5;5117;11255;5118;5727;5119;,0711:06;0711:33;0711:55;0712:19;0713:01;0713:14;0713:28;0713:41;0713:55;0714:09;0714:22;0714:36;0714:58;0715:10;0715:18;
1940,1,14,5577,5037,1,1.0000,0752:03_0752:03,2.288,4.035,5577;5436;11125;5440;11127;11126;5441;5861;10872;5030;11128;5037;,0752:00;0752:22;0752:47;0753:15;0753:41;0754:13;0754:25;0754:35;0754:47;0755:06;0755:22;0756:06;
1941,18,41,1286,5578,1,1.0000,0709:22_0709:22,1.154,2.528,1286;11125;5436;5578;,0709:18;0710:42;0711:07;0711:54;
1942,6,2,5238,11123,1,1.0000,0708:31_0708:31,4.161,6.273,5238;5208;5209;5211;5210;11172;5112;11160;5113;11148;5736;11146;5017;11123;,0708:30;0709:32;0710:09;0710:41;0711:05;0711:51;0712:14;0712:32;0712:50;0713:19;0713:38;0713:59;0714:20;0714:48;
1943,20,3,1356,11159,1,1.0000,0750:31_0750:31,2.391,4.770,1356;6256;5232;5219;11173;5114;5589;5112;11159;,0750:30;0751:18;0751:56;0752:32;0753:38;0754:07;0754:30;0754:53;0755:18;
1944,3,34,11159,1322,1,1.0000,0751:54_0751:54,0.725,1.591,11159;5112;5589;1322;,0751:54;0752:18;0752:48;0753:30;
1945,7,6,11281,5238,1,1.0000,0706:23_0706:23,1.584,2.805,11281;5214;11261;5208;5238;,0706:18;0707:18;0707:47;0708:08;0709:12;
1946,12,14,11151,5037,1,1.0000,0749:35_0749:35,1.599,3.209,11151;5109;11150;5027;5010;4958;5030;11128;5037;,0749:30;0750:02;0750:13;0750:42;0751:14;0751:29;0751:44;0752:01;0752:48;
1947,34,27,1322,1346,1,1.0000,0729:06_0729:06,0.968,2.186,1322;5589;5112;11172;1346;,0729:06;0729:45;0730:07;0730:30;0731:18;
1948,31,28,1318,1359,1,1.0000,0757:42_0757:42,2.533,4.790,1318;11160;5112;5589;5114;5592;1;2;3;4;5;5117;1358;3000;3001;1359;,0757:42;0758:23;0758:41;0759:03;0759:27;0800:09;0800:22;0800:36;0800:49;0801:03;0801:17;0801:30;0801:43;0801:55;0802:08;0802:30;
1949,3,15,11159,4899,1,1.0000,0723:54_0723:54,4.131,7.397,11159;5112;5589;5114;11161;5103;5820;11147;5022;5524;5863;5009;5027;5010;4958;5030;4899;,0723:54;0724:17;0724:40;0725:04;0725:36;0726:06;0727:11;0727:45;0727:58;0728:18;0729:05;0729:24;0729:39;0730:11;0730:25;0730:41;0731:18;
1950,3,26,11159,1323,1,1.0000,0736:12_0736:12,1.397,2.889,11159;5112;5589;5114;5592;1323;,0736:12;0736:36;0737:06;0737:36;0738:17;0739:06;
1951,2,15,11123,4899,1,1.0000,0728:21_0728:21,2.648,4.640,11123;5017;11124;5022;5524;5863;5009;5027;5010;4958;5030;4899;,0728:18;0728:47;0729:24;0729:38;0729:58;0730:45;0731:04;0731:19;0731:51;0732:12;0732:27;0733:00;
1952,1,17,5577,1289,1,1.0000,0721:35_0721:35,0.956,1.814,5577;5436;5018;1289;,0721:30;0721:53;0722:36;0723:24;
1953,37,13,1353,5034,1,1.0000,0741:35_0741:35,3.434,6.510,1353;5589;5114;11161;5103;5820;11147;5022;5524;5863;5009;5027;11129;5034;,0741:30;0742:19;0742:42;0743:08;0743:48;0744:52;0745:26;0745:39;0745:59;0746:46;0747:05;0747:20;0747:35;0748:06;
1954,37,9,1349,5356,1,1.0000,0717:32_0717:32,2.890,6.060,1349;5219;5232;6256;5214;11259;5587;5174;5868;5216;5356;,0717:30;0718:19;0718:55;0719:42;0720:32;0720:45;0721:26;0721:55;0722:15;0723:07;0723:36;
1955,28,34,1359,1322,1,1.0000,0752:59_0752:59,3.378,7.612,1359;6185;5175;11257;11184;5588;5215;11183;5232;5219;11173;5114;5589;1322;,0752:54;0754:00;0754:13;0754:44;0755:35;0756:01;0756:18;0756:43;0757:21;0757:57;0759:02;0759:32;0759:55;0800:36;
1956,9,13,5356,5034,1,1.0000,0723:30_0723:30,3.376,7.098,5356;5216;11507;5175;6185;8172;3000;1358;5117;5106;4804;5109;11150;5027;11129;5034;,0723:30;0723:55;0724:29;0724:42;0724:54;0725:36;0725:49;0726:01;0726:14;0728:06;0728:38;0729:09;0729:20;0729:50;0730:04;0730:36;
1957,2,22,11123,3689,1,1.0000,0737:39_0737:39,4.892,10.350,11123;5017;11124;5022;11147;5820;5103;11161;5114;11173;5219;5232;11183;5215;5588;11184;11257;5175;11507;3689;,0737:36;0738:05;0738:41;0738:55;0739:24;0739:57;0741:02;0741:33;0741:58;0742:42;0743:47;0744:23;0745:01;0745:25;0745:43;0746:09;0746:59;0747:31;0747:44;0748:00;
1958,8,37,10847,1349,1,1.0000,0729:03_0729:03,2.825,5.837,10847;5216;5868;5174;5587;11259;5214;6256;5232;5219;1349;,0729:00;0729:19;0730:11;0730:30;0731:00;0731:41;0731:54;0732:44;0733:30;0734:06;0734:54;
1959,3,17,11159,1289,1,1.0000,0734:53_0734:53,2.518,4.004,11159;5112;11160;5113;11148;5736;11146;5017;5018;1289;,0734:48;0735:17;0735:35;0735:53;0736:22;0736:41;0737:02;0737:23;0738:04;0738:54;
1960,31,13,1314,5034,1,1.0000,0713:45_0713:45,2.459,4.435,1314;11146;5017;11124;5022;5524;5863;5009;5027;11129;5034;,0713:42;0714:33;0714:54;0715:30;0715:44;0716:04;0716:51;0717:10;0717:25;0717:39;0718:12;
1961,27,24,1346,1325,1,1.0000,0727:09_0727:09,2.871,5.839,1346;11172;5112;5589;5114;5592;1;2;3;4;5;5117;11255;5118;11910;10853;1325;,0727:06;0727:52;0728:15;0728:38;0729:01;0729:43;0729:57;0730:10;0730:24;0730:38;0730:51;0731:05;0731:19;0731:40;0732:00;0732:25;0733:00;
1962,1,9,5577,5356,1,1.0000,0745:24_0745:24,6.567,12.286,5577;5436;5018;5017;11124;5022;11147;5820;5103;11161;5114;11173;5219;5232;6256;5214;11259;5587;5174;5868;5216;5356;,0745:24;0745:43;0746:25;0747:07;0747:44;0747:58;0748:18;0748:51;0749:56;0750:27;0750:52;0751:21;0752:27;0753:03;0753:48;0754:38;0754:51;0755:32;0756:01;0756:21;0757:13;0757:42;
1963,26,13,1323,5034,1,1.0000,0702:07_0702:07,2.818,5.180,1323;11161;5103;5820;11147;5022;5524;5863;5009;5027;11129;5034;,0702:06;0702:27;0702:58;0704:03;0704:37;0704:50;0705:10;0705:57;0706:16;0706:31;0706:45;0707:18;
1964,3,27,11159,1346,1,1.0000,0748:07_0748:07,0.756,1.578,11159;5112;11172;1346;,0748:06;0748:30;0748:53;0749:42;
1965,25,6,1355,5238,1,1.0000,0714:59_0714:59,2.376,4.615,1355;5219;5232;6256;5214;11261;5208;5238;,0714:54;0715:39;0716:15;0716:53;0717:43;0718:12;0718:33;0719:36;
1966,3,19,11159,1352,1,1.0000,0709:07_0709:07,1.865,3.275,11159;5112;11172;5210;5211;5209;1352;,0709:06;0709:31;0709:54;0710:39;0711:04;0711:36;0712:24;
1967,17,11,1289,5119,1,1.0000,0706:13_0706:13,3.820,7.877,1289;4952;5022;5524;5863;5009;5027;11150;5109;4804;5106;5117;11255;5118;5727;5119;,0706:12;0706:54;0707:51;0708:11;0708:58;0709:17;0709:32;0710:01;0710:12;0710:43;0711:15;0713:08;0713:21;0713:43;0713:55;0714:06;
1968,37,15,1353,4899,1,1.0000,0715:27_0715:27,3.886,7.345,1353;5589;5114;11161;5103;5820;11147;5022;5524;5863;5009;5027;5010;4958;5030;4899;,0715:24;0716:11;0716:34;0717:00;0717:30;0718:35;0719:09;0719:22;0719:42;0720:29;0720:48;0721:03;0721:42;0721:56;0722:11;0722:48;
1969,12,9,11151,5356,1,1.0000,0729:40_0729:40,2.947,6.326,11151;5109;4804;5106;5117;1358;3000;3001;8172;6185;5175;11507;5216;5356;,0729:36;0730:07;0730:38;0731:10;0733:02;0733:15;0733:27;0733:40;0733:52;0734:34;0734:47;0734:59;0735:33;0736:00;
1970,37,16,1353,11827,1,1.0000,0755:10_0755:10,3.086,6.024,1353;5589;5114;11161;5103;5820;11147;5022;4952;5440;11827;,0755:06;0755:54;0756:18;0756:43;0757:14;0758:18;0758:52;0759:05;0800:02;0800:46;0801:12;
1971,17,13,1289,5034,1,1.0000,0704:40_0704:40,2.173,4.021,1289;4952;5022;5524;5863;5009;5027;11129;5034;,0704:36;0705:22;0706:18;0706:38;0707:25;0707:44;0707:59;0708:13;0708:42;
1972,16,11,11827,5119,1,1.0000,0737:26_0737:26,4.159,8.652,11827;5440;4952;5022;5524;5863;5009;5027;11150;5109;4804;5106;5117;11255;5118;5727;5119;,0737:24;0737:48;0738:32;0739:28;0739:48;0740:35;0740:54;0741:09;0741:48;0741:58;0742:36;0743:08;0745:00;0745:14;0745:42;0745:54;0746:06;
1973,9,10,5356,5929,1,1.0000,0738:26_0738:26,0.929,2.160,5356;5216;11507;5175;5729;5929;,0738:24;0738:52;0739:25;0739:38;0740:06;0740:36;
1974,2,19,11123,1352,1,1.0000,0756:08_0756:08,3.373,5.356,11123;5017;11146;5736;11148;5113;11160;5112;11172;5210;5211;5209;1352;,0756:06;0756:34;0756:55;0757:16;0757:35;0758:04;0758:22;0758:40;0759:03;0759:49;0800:13;0800:45;0801:30;
