name,road_link_id,from_node_id,to_node_id,facility_type,link_type,dir_flag,length,lanes,free_speed,capacity,geometry
,268,268,103945,HOT,9,1,56,1,25,1800,"LINESTRING (1459451.267000 1041300.367000 ,1459395.589000 1041291.801000 )"
,269,269,103965,HOT,9,1,81,1,25,1800,"LINESTRING (1460192.214000 1041313.216000 ,1460110.839000 1041304.650000 )"
,269,269,103968,HOT,9,1,290,1,25,1800,"LINESTRING (1460192.214000 1041313.216000 ,1460479.171000 1041266.104000 )"
,270,270,103946,HOT,9,1,78,1,25,1800,"LINESTRING (1459472.682000 1040846.376000 ,1459395.589000 1040859.225000 )"
,271,271,103966,HOT,9,1,77,1,25,1800,"LINESTRING (1460200.780000 1040850.659000 ,1460123.688000 1040850.659000 )"
,271,271,103969,HOT,9,1,279,1,25,1800,"LINESTRING (1460200.780000 1040850.659000 ,1460479.171000 1040824.962000 )"
,272,272,103823,HOT,9,1,129,1,25,1800,"LINESTRING (1459438.418000 1040490.893000 ,1459380.833000 1040375.252000 )"
,273,273,100683,HOT,9,1,479,1,25,1800,"LINESTRING (1460008.048000 1040503.742000 ,1460483.000000 1040572.000000 )"
,273,273,103974,HOT,9,1,323,1,25,1800,"LINESTRING (1460008.048000 1040503.742000 ,1459733.941000 1040675.059000 )"
,274,274,100769,HOT,9,1,556,1,25,1800,"LINESTRING (1461853.992000 1041518.797000 ,1462230.000000 1041929.000000 )"
,274,274,103807,HOT,9,1,780,1,25,1800,"LINESTRING (1461853.992000 1041518.797000 ,1462241.810000 1040841.284000 )"
,274,274,103977,HOT,9,1,1114,1,25,1800,"LINESTRING (1461853.992000 1041518.797000 ,1460740.430000 1041553.060000 )"
,275,275,103832,HOT,9,1,370,1,25,1800,"LINESTRING (1463892.668000 1041664.416000 ,1463965.677000 1042027.156000 )"
,275,275,103999,HOT,9,1,159,1,25,1800,"LINESTRING (1463892.668000 1041664.416000 ,1463788.153000 1041543.417000 )"
,276,276,103808,HOT,9,1,378,1,25,1800,"LINESTRING (1463644.258000 1040362.405000 ,1463749.215000 1039999.026000 )"
,276,276,104003,HOT,9,1,184,1,25,1800,"LINESTRING (1463644.258000 1040362.405000 ,1463815.975000 1040296.059000 )"
,277,277,103808,HOT,9,1,696,1,25,1800,"LINESTRING (1463070.345000 1040156.824000 ,1463749.215000 1039999.026000 )"
,278,278,100689,HOT,9,1,572,1,25,1800,"LINESTRING (1461151.591000 1040636.513000 ,1460581.000000 1040688.000000 )"
,279,279,100683,HOT,9,1,861,1,25,1800,"LINESTRING (1460449.190000 1039711.399000 ,1460483.000000 1040572.000000 )"
,279,279,100686,HOT,9,1,639,1,25,1800,"LINESTRING (1460449.190000 1039711.399000 ,1459856.000000 1039950.000000 )"
,279,279,104074,HOT,9,1,1299,1,25,1800,"LINESTRING (1460449.190000 1039711.399000 ,1460108.228000 1038457.941000 )"
,280,280,100684,HOT,9,1,903,1,25,1800,"LINESTRING (1461742.636000 1038632.100000 ,1460856.805000 1038453.163000 )"
,280,280,103805,HOT,9,1,505,1,25,1800,"LINESTRING (1461742.636000 1038632.100000 ,1461631.423000 1038138.799000 )"
,281,281,100685,HOT,9,1,702,1,25,1800,"LINESTRING (1459858.146000 1037672.724000 ,1459358.000000 1038166.000000 )"
,281,281,103827,HOT,9,1,778,1,25,1800,"LINESTRING (1459858.146000 1037672.724000 ,1460621.204000 1037825.057000 )"
,282,282,103827,HOT,9,1,896,1,25,1800,"LINESTRING (1461442.831000 1037467.143000 ,1460621.204000 1037825.057000 )"
,283,283,103732,HOT,9,1,3193,1,25,1800,"LINESTRING (1461977.522000 1034300.286000 ,1464715.533000 1035944.433000 )"
,283,283,103740,HOT,9,1,1619,1,25,1800,"LINESTRING (1461977.522000 1034300.286000 ,1460538.363000 1033558.368000 )"
,284,284,103732,HOT,9,1,6127,1,25,1800,"LINESTRING (1470187.653000 1033188.273000 ,1464715.533000 1035944.433000 )"
,284,284,103783,HOT,9,1,2367,1,25,1800,"LINESTRING (1470187.653000 1033188.273000 ,1469917.578000 1030835.851000 )"
,284,284,103784,HOT,9,1,2352,1,25,1800,"LINESTRING (1470187.653000 1033188.273000 ,1472526.108000 1033441.532000 )"
,285,285,103724,HOT,9,1,497,1,25,1800,"LINESTRING (1470063.416000 1036611.680000 ,1469986.436000 1036120.130000 )"
,285,285,103838,HOT,9,1,591,1,25,1800,"LINESTRING (1470063.416000 1036611.680000 ,1470000.493000 1037199.512000 )"
,286,286,103791,HOT,9,1,1894,1,25,1800,"LINESTRING (1466032.631000 1040559.640000 ,1464857.058000 1042044.894000 )"
,286,286,103792,HOT,9,1,1852,1,25,1800,"LINESTRING (1466032.631000 1040559.640000 ,1467113.379000 1042064.759000 )"
,286,286,103795,HOT,9,1,3145,1,25,1800,"LINESTRING (1466032.631000 1040559.640000 ,1467392.248000 1037723.349000 )"
,287,287,103791,HOT,9,1,1786,1,25,1800,"LINESTRING (1464845.482000 1043831.202000 ,1464857.058000 1042044.894000 )"
,288,288,103837,HOT,9,1,1101,1,25,1800,"LINESTRING (1470229.065000 1042892.526000 ,1469536.455000 1042035.934000 )"
,289,289,103723,HOT,9,1,472,1,25,1800,"LINESTRING (1474342.674000 1035355.510000 ,1473926.052000 1035578.984000 )"
,290,290,103788,HOT,9,1,999,1,25,1800,"LINESTRING (1478180.203000 1035438.335000 ,1477190.698000 1035576.152000 )"
,290,290,103789,HOT,9,1,2374,1,25,1800,"LINESTRING (1478180.203000 1035438.335000 ,1480554.501000 1035465.943000 )"
,290,290,103790,HOT,9,1,2266,1,25,1800,"LINESTRING (1478180.203000 1035438.335000 ,1479036.054000 1033340.118000 )"
,291,291,103834,HOT,9,1,3869,1,25,1800,"LINESTRING (1476689.364000 1043417.081000 ,1473898.794000 1040735.752000 )"
,291,291,103923,HOT,9,1,4075,1,25,1800,"LINESTRING (1476689.364000 1043417.081000 ,1480745.210000 1043816.463000 )"
,292,292,103928,HOT,9,1,656,1,25,1800,"LINESTRING (1485634.394000 1042091.891000 ,1485962.365000 1041522.658000 )"
,293,293,103607,HOT,9,1,785,1,25,1800,"LINESTRING (1484971.800000 1034554.875000 ,1484325.287000 1035000.734000 )"
,294,294,100701,HOT,9,1,1758,1,25,1800,"LINESTRING (1494827.322000 1031922.457000 ,1493801.854000 1030493.685000 )"
,294,294,103879,HOT,9,1,1496,1,25,1800,"LINESTRING (1494827.322000 1031922.457000 ,1493853.890000 1033058.742000 )"
,295,295,103964,HOT,9,1,860,1,25,1800,"LINESTRING (1501086.409000 1040031.397000 ,1501930.067000 1039863.077000 )"
,296,296,103973,HOT,9,1,742,1,25,1800,"LINESTRING (1504051.241000 1040715.588000 ,1503611.964000 1040116.400000 )"
,297,297,103578,HOT,9,1,1520,1,25,1800,"LINESTRING (1508688.540000 1032986.755000 ,1507168.114000 1032986.755000 )"
,298,298,103579,HOT,9,1,4588,1,25,1800,"LINESTRING (1510715.775000 1042768.164000 ,1515269.474000 1043332.858000 )"
,298,298,103582,HOT,9,1,6465,1,25,1800,"LINESTRING (1510715.775000 1042768.164000 ,1512559.449000 1036570.844000 )"
,299,299,104050,HOT,9,1,4777,1,25,1800,"LINESTRING (1519990.375000 1040588.886000 ,1515214.469000 1040728.074000 )"
,299,299,104055,HOT,9,1,5977,1,25,1800,"LINESTRING (1519990.375000 1040588.886000 ,1523067.642000 1035464.639000 )"
,300,300,103833,HOT,9,1,1829,1,25,1800,"LINESTRING (1524896.283000 1031349.763000 ,1526710.659000 1031116.631000 )"
,301,301,104058,HOT,9,1,2612,1,25,1800,"LINESTRING (1526249.463000 1038004.162000 ,1525694.689000 1035450.758000 )"
,301,301,104059,HOT,9,1,2910,1,25,1800,"LINESTRING (1526249.463000 1038004.162000 ,1529158.411000 1038085.023000 )"
,302,302,103850,HOT,9,1,650,1,25,1800,"LINESTRING (1529774.360000 1034784.671000 ,1529673.329000 1035427.598000 )"
,303,303,101915,HOT,9,1,5735,1,25,1800,"LINESTRING (1533855.432000 1032209.807000 ,1528508.000000 1030136.000000 )"
,303,303,104012,HOT,9,1,1367,1,25,1800,"LINESTRING (1533855.432000 1032209.807000 ,1533614.135000 1033555.595000 )"
,304,304,104010,HOT,9,1,3206,1,25,1800,"LINESTRING (1533243.423000 1040132.758000 ,1530083.658000 1040679.254000 )"
,304,304,104021,HOT,9,1,4894,1,25,1800,"LINESTRING (1533243.423000 1040132.758000 ,1531937.260000 1035416.012000 )"
,304,304,104075,HOT,9,1,5814,1,25,1800,"LINESTRING (1533243.423000 1040132.758000 ,1539040.485000 1040582.744000 )"
,304,304,104082,HOT,9,1,5871,1,25,1800,"LINESTRING (1533243.423000 1040132.758000 ,1533798.746000 1045978.209000 )"
,305,305,104015,HOT,9,1,7004,1,25,1800,"LINESTRING (1527567.165000 1052448.211000 ,1533224.184000 1056578.319000 )"
,305,305,104024,HOT,9,1,6457,1,25,1800,"LINESTRING (1527567.165000 1052448.211000 ,1528485.253000 1046056.293000 )"
,305,305,104055,HOT,9,1,17569,1,25,1800,"LINESTRING (1527567.165000 1052448.211000 ,1523067.642000 1035464.639000 )"
,306,306,104077,HOT,9,1,2895,1,25,1800,"LINESTRING (1536385.637000 1053157.743000 ,1539222.629000 1053738.914000 )"
,306,306,104083,HOT,9,1,2837,1,25,1800,"LINESTRING (1536385.637000 1053157.743000 ,1533642.784000 1053882.840000 )"
,307,307,103550,HOT,9,1,2111,1,25,1800,"LINESTRING (1543785.045000 1058986.043000 ,1545895.992000 1059033.870000 )"
,307,307,103558,HOT,9,1,4528,1,25,1800,"LINESTRING (1543785.045000 1058986.043000 ,1539257.579000 1059086.609000 )"
,308,308,103979,HOT,9,1,1048,1,25,1800,"LINESTRING (1544950.705000 1050471.656000 ,1545802.364000 1051083.231000 )"
,308,308,103980,HOT,9,1,4829,1,25,1800,"LINESTRING (1544950.705000 1050471.656000 ,1549735.874000 1051124.493000 )"
,308,308,104081,HOT,9,1,5763,1,25,1800,"LINESTRING (1544950.705000 1050471.656000 ,1539189.051000 1050626.692000 )"
,309,309,103551,HOT,9,1,5337,1,25,1800,"LINESTRING (1552603.517000 1051079.827000 ,1552432.978000 1056414.884000 )"
,309,309,103924,HOT,9,1,2396,1,25,1800,"LINESTRING (1552603.517000 1051079.827000 ,1554996.773000 1050963.538000 )"
,309,309,103980,HOT,9,1,2867,1,25,1800,"LINESTRING (1552603.517000 1051079.827000 ,1549735.874000 1051124.493000 )"
,309,309,104285,HOT,9,1,5603,1,25,1800,"LINESTRING (1552603.517000 1051079.827000 ,1554919.184000 1045977.537000 )"
,310,310,103975,HOT,9,1,760,1,25,1800,"LINESTRING (1544950.705000 1040234.120000 ,1545654.614000 1040521.693000 )"
,310,310,103976,HOT,9,1,4689,1,25,1800,"LINESTRING (1544950.705000 1040234.120000 ,1549630.915000 1040523.241000 )"
,310,310,104075,HOT,9,1,5920,1,25,1800,"LINESTRING (1544950.705000 1040234.120000 ,1539040.485000 1040582.744000 )"
,311,311,103546,HOT,9,1,3502,1,25,1800,"LINESTRING (1544038.449000 1031719.734000 ,1543835.726000 1035216.714000 )"
,311,311,104073,HOT,9,1,1534,1,25,1800,"LINESTRING (1544038.449000 1031719.734000 ,1545525.613000 1032097.349000 )"
,312,312,103976,HOT,9,1,2216,1,25,1800,"LINESTRING (1551843.304000 1040386.163000 ,1549630.915000 1040523.241000 )"
,312,312,104279,HOT,9,1,3040,1,25,1800,"LINESTRING (1551843.304000 1040386.163000 ,1554872.297000 1040654.614000 )"
,313,313,103547,HOT,9,1,339,1,25,1800,"LINESTRING (1555407.748000 1030028.895000 ,1555654.875000 1029796.305000 )"
,313,313,104247,HOT,9,1,784,1,25,1800,"LINESTRING (1555407.748000 1030028.895000 ,1554761.925000 1030474.992000 )"
,314,314,104264,HOT,9,1,2483,1,25,1800,"LINESTRING (1563155.909000 1029745.426000 ,1563896.487000 1027374.666000 )"
,314,314,104266,HOT,9,1,3224,1,25,1800,"LINESTRING (1563155.909000 1029745.426000 ,1559940.036000 1029981.604000 )"
,315,315,103552,HOT,9,1,1142,1,25,1800,"LINESTRING (1558893.303000 1034520.556000 ,1560000.343000 1034802.007000 )"
,316,316,104306,HOT,9,1,579,1,25,1800,"LINESTRING (1560675.825000 1035752.686000 ,1560362.198000 1035265.124000 )"
,317,317,104302,HOT,9,1,761,1,25,1800,"LINESTRING (1562251.949000 1034651.900000 ,1562662.332000 1035292.907000 )"
,318,318,104310,HOT,9,1,422,1,25,1800,"LINESTRING (1565254.091000 1035602.578000 ,1564978.441000 1035282.010000 )"
,319,319,104298,HOT,9,1,525,1,25,1800,"LINESTRING (1567130.430000 1039980.702000 ,1566655.091000 1039755.541000 )"
,320,320,103852,HOT,9,1,4555,1,25,1800,"LINESTRING (1564603.627000 1042307.362000 ,1560050.379000 1042457.469000 )"
,320,320,104193,HOT,9,1,4973,1,25,1800,"LINESTRING (1564603.627000 1042307.362000 ,1568038.602000 1045904.102000 )"
,320,320,104301,HOT,9,1,2517,1,25,1800,"LINESTRING (1564603.627000 1042307.362000 ,1565318.606000 1039893.038000 )"
,321,321,104282,HOT,9,1,1534,1,25,1800,"LINESTRING (1557498.558000 1036803.435000 ,1557368.898000 1035274.094000 )"
,322,322,103924,HOT,9,1,2281,1,25,1800,"LINESTRING (1557266.157000 1050725.061000 ,1554996.773000 1050963.538000 )"
,322,322,104171,HOT,9,1,2902,1,25,1800,"LINESTRING (1557266.157000 1050725.061000 ,1560135.424000 1051160.777000 )"
,323,323,104171,HOT,9,1,5344,1,25,1800,"LINESTRING (1565479.252000 1051063.609000 ,1560135.424000 1051160.777000 )"
,323,323,104191,HOT,9,1,6011,1,25,1800,"LINESTRING (1565479.252000 1051063.609000 ,1568080.134000 1056483.462000 )"
,323,323,104193,HOT,9,1,5759,1,25,1800,"LINESTRING (1565479.252000 1051063.609000 ,1568038.602000 1045904.102000 )"
,323,323,104359,HOT,9,1,5204,1,25,1800,"LINESTRING (1565479.252000 1051063.609000 ,1570682.475000 1051193.208000 )"
,324,324,103545,HOT,9,1,5566,1,25,1800,"LINESTRING (1556172.612000 1061821.284000 ,1555007.293000 1056378.318000 )"
,324,324,103568,HOT,9,1,4111,1,25,1800,"LINESTRING (1556172.612000 1061821.284000 ,1560280.142000 1061652.199000 )"
,325,325,103553,HOT,9,1,5500,1,25,1800,"LINESTRING (1565379.180000 1061971.391000 ,1565428.729000 1056471.447000 )"
,325,325,103568,HOT,9,1,5109,1,25,1800,"LINESTRING (1565379.180000 1061971.391000 ,1560280.142000 1061652.199000 )"
,325,325,104385,HOT,9,1,5649,1,25,1800,"LINESTRING (1565379.180000 1061971.391000 ,1570986.556000 1062662.214000 )"
,326,326,103556,HOT,9,1,4349,1,25,1800,"LINESTRING (1576136.856000 1063522.498000 ,1576060.237000 1059173.923000 )"
,326,326,104385,HOT,9,1,5221,1,25,1800,"LINESTRING (1576136.856000 1063522.498000 ,1570986.556000 1062662.214000 )"
,326,326,104393,HOT,9,1,5439,1,25,1800,"LINESTRING (1576136.856000 1063522.498000 ,1581549.263000 1062975.561000 )"
,327,327,103555,HOT,9,1,2837,1,25,1800,"LINESTRING (1573885.249000 1058368.821000 ,1576041.819000 1056523.995000 )"
,327,327,103556,HOT,9,1,2319,1,25,1800,"LINESTRING (1573885.249000 1058368.821000 ,1576060.237000 1059173.923000 )"
,328,328,103925,HOT,9,1,1154,1,25,1800,"LINESTRING (1579939.569000 1060120.071000 ,1579233.669000 1059206.926000 )"
,328,328,103926,HOT,9,1,1403,1,25,1800,"LINESTRING (1579939.569000 1060120.071000 ,1581309.745000 1060422.722000 )"
,329,329,103554,HOT,9,1,1296,1,25,1800,"LINESTRING (1578588.605000 1057818.428000 ,1578836.409000 1056545.464000 )"
,329,329,103925,HOT,9,1,1531,1,25,1800,"LINESTRING (1578588.605000 1057818.428000 ,1579233.669000 1059206.926000 )"
,330,330,100754,HOT,9,1,1411,1,25,1800,"LINESTRING (1581908.346000 1057891.786000 ,1582388.000000 1059219.000000 )"
,330,330,100758,HOT,9,1,1161,1,25,1800,"LINESTRING (1581908.346000 1057891.786000 ,1582669.058000 1057014.041000 )"
,330,330,103938,HOT,9,1,616,1,25,1800,"LINESTRING (1581908.346000 1057891.786000 ,1581316.108000 1058061.355000 )"
,331,331,100754,HOT,9,1,738,1,25,1800,"LINESTRING (1583117.684000 1059335.189000 ,1582388.000000 1059219.000000 )"
,331,331,100755,HOT,9,1,1569,1,25,1800,"LINESTRING (1583117.684000 1059335.189000 ,1583892.000000 1057970.000000 )"
,331,331,103926,HOT,9,1,2109,1,25,1800,"LINESTRING (1583117.684000 1059335.189000 ,1581309.745000 1060422.722000 )"
,332,332,103529,HOT,9,1,2263,1,25,1800,"LINESTRING (1584970.701000 1061227.216000 ,1585920.326000 1059172.881000 )"
,333,333,103533,HOT,9,1,1142,1,25,1800,"LINESTRING (1585653.391000 1057638.215000 ,1584589.371000 1057221.784000 )"
,333,333,104394,HOT,9,1,1686,1,25,1800,"LINESTRING (1585653.391000 1057638.215000 ,1586779.217000 1058894.021000 )"
,334,334,100757,HOT,9,1,593,1,25,1800,"LINESTRING (1585321.798000 1055219.540000 ,1584987.000000 1054730.000000 )"
,335,335,100753,HOT,9,1,548,1,25,1800,"LINESTRING (1584502.570000 1056370.361000 ,1584378.000000 1056905.000000 )"
,335,335,103533,HOT,9,1,855,1,25,1800,"LINESTRING (1584502.570000 1056370.361000 ,1584589.371000 1057221.784000 )"
,335,335,104409,HOT,9,1,507,1,25,1800,"LINESTRING (1584502.570000 1056370.361000 ,1584022.000000 1056533.000000 )"
,336,336,100758,HOT,9,1,623,1,25,1800,"LINESTRING (1582883.618000 1057599.204000 ,1582669.058000 1057014.041000 )"
,336,336,103943,HOT,9,1,761,1,25,1800,"LINESTRING (1582883.618000 1057599.204000 ,1583624.825000 1057774.753000 )"
,336,336,104410,HOT,9,1,594,1,25,1800,"LINESTRING (1582883.618000 1057599.204000 ,1583332.243000 1057209.095000 )"
,337,337,103944,HOT,9,1,801,1,25,1800,"LINESTRING (1581966.862000 1055902.231000 ,1582537.242000 1056465.926000 )"
,337,337,103947,HOT,9,1,390,1,25,1800,"LINESTRING (1581966.862000 1055902.231000 ,1581654.775000 1055668.166000 )"
,338,338,104011,HOT,9,1,1339,1,25,1800,"LINESTRING (1582496.841000 1054609.735000 ,1581298.947000 1054010.788000 )"
,338,338,104016,HOT,9,1,1073,1,25,1800,"LINESTRING (1582496.841000 1054609.735000 ,1582236.429000 1055651.381000 )"
,338,338,104018,HOT,9,1,1854,1,25,1800,"LINESTRING (1582496.841000 1054609.735000 ,1583642.652000 1056068.040000 )"
,339,339,103555,HOT,9,1,4963,1,25,1800,"LINESTRING (1576195.626000 1051562.953000 ,1576041.819000 1056523.995000 )"
,339,339,104337,HOT,9,1,1518,1,25,1800,"LINESTRING (1576195.626000 1051562.953000 ,1577680.134000 1051241.278000 )"
,339,339,104359,HOT,9,1,5525,1,25,1800,"LINESTRING (1576195.626000 1051562.953000 ,1570682.475000 1051193.208000 )"
,340,340,104401,HOT,9,1,2852,1,25,1800,"LINESTRING (1584146.907000 1051262.274000 ,1586706.137000 1052521.703000 )"
,341,341,103504,HOT,9,1,4665,1,25,1800,"LINESTRING (1576629.940000 1041206.243000 ,1581264.120000 1040669.756000 )"
,341,341,104338,HOT,9,1,889,1,25,1800,"LINESTRING (1576629.940000 1041206.243000 ,1575949.819000 1040633.134000 )"
,341,341,104340,HOT,9,1,6254,1,25,1800,"LINESTRING (1576629.940000 1041206.243000 ,1570644.478000 1043022.038000 )"
,342,342,103504,HOT,9,1,2718,1,25,1800,"LINESTRING (1583979.863000 1040538.068000 ,1581264.120000 1040669.756000 )"
,342,342,104396,HOT,9,1,2572,1,25,1800,"LINESTRING (1583979.863000 1040538.068000 ,1586550.131000 1040651.446000 )"
,343,343,103506,HOT,9,1,2300,1,25,1800,"LINESTRING (1578872.333000 1029656.740000 ,1581133.739000 1030077.544000 )"
,343,343,104321,HOT,9,1,2257,1,25,1800,"LINESTRING (1578872.333000 1029656.740000 ,1578464.320000 1027436.899000 )"
,343,343,104329,HOT,9,1,8331,1,25,1800,"LINESTRING (1578872.333000 1029656.740000 ,1570549.814000 1030035.688000 )"
,344,344,104220,HOT,9,1,1697,1,25,1800,"LINESTRING (1557577.966000 1017935.498000 ,1558482.395000 1019372.285000 )"
,344,344,104224,HOT,9,1,2265,1,25,1800,"LINESTRING (1557577.966000 1017935.498000 ,1557115.876000 1015717.219000 )"
,345,345,104051,HOT,9,1,2857,1,25,1800,"LINESTRING (1559492.591000 1013312.379000 ,1562294.481000 1013872.757000 )"
,345,345,104224,HOT,9,1,3381,1,25,1800,"LINESTRING (1559492.591000 1013312.379000 ,1557115.876000 1015717.219000 )"
,345,345,104231,HOT,9,1,3245,1,25,1800,"LINESTRING (1559492.591000 1013312.379000 ,1558769.562000 1010148.709000 )"
,346,346,104051,HOT,9,1,2983,1,25,1800,"LINESTRING (1565143.070000 1014760.023000 ,1562294.481000 1013872.757000 )"
,346,346,104194,HOT,9,1,3394,1,25,1800,"LINESTRING (1565143.070000 1014760.023000 ,1565107.723000 1018153.995000 )"
,346,346,104326,HOT,9,1,1829,1,25,1800,"LINESTRING (1565143.070000 1014760.023000 ,1566369.081000 1013402.163000 )"
,347,347,104182,HOT,9,1,2974,1,25,1800,"LINESTRING (1564442.597000 1022371.825000 ,1566450.619000 1020177.011000 )"
,347,347,104194,HOT,9,1,4269,1,25,1800,"LINESTRING (1564442.597000 1022371.825000 ,1565107.723000 1018153.995000 )"
,347,347,104228,HOT,9,1,4159,1,25,1800,"LINESTRING (1564442.597000 1022371.825000 ,1560299.116000 1022006.489000 )"
,347,347,104264,HOT,9,1,5032,1,25,1800,"LINESTRING (1564442.597000 1022371.825000 ,1563896.487000 1027374.666000 )"
,348,348,104182,HOT,9,1,8966,1,25,1800,"LINESTRING (1574622.799000 1023866.166000 ,1566450.619000 1020177.011000 )"
,348,348,104318,HOT,9,1,3760,1,25,1800,"LINESTRING (1574622.799000 1023866.166000 ,1575796.802000 1027438.933000 )"
,348,348,104319,HOT,9,1,3809,1,25,1800,"LINESTRING (1574622.799000 1023866.166000 ,1575697.678000 1020211.950000 )"
,349,349,103508,HOT,9,1,2328,1,25,1800,"LINESTRING (1578685.540000 1017888.800000 ,1581002.519000 1018124.254000 )"
,349,349,103993,HOT,9,1,3756,1,25,1800,"LINESTRING (1578685.540000 1017888.800000 ,1578293.352000 1014152.524000 )"
,349,349,104320,HOT,9,1,3147,1,25,1800,"LINESTRING (1578685.540000 1017888.800000 ,1578386.399000 1021022.350000 )"
,350,350,103992,HOT,9,1,2690,1,25,1800,"LINESTRING (1578498.747000 1011537.849000 ,1578219.957000 1008861.676000 )"
,350,350,103993,HOT,9,1,2622,1,25,1800,"LINESTRING (1578498.747000 1011537.849000 ,1578293.352000 1014152.524000 )"
,351,351,103518,HOT,9,1,2540,1,25,1800,"LINESTRING (1578265.256000 1006120.861000 ,1578141.489000 1003582.981000 )"
,351,351,103992,HOT,9,1,2741,1,25,1800,"LINESTRING (1578265.256000 1006120.861000 ,1578219.957000 1008861.676000 )"
,352,352,104005,HOT,9,1,1105,1,25,1800,"LINESTRING (1567217.961000 1009275.259000 ,1568057.879000 1008556.124000 )"
,352,352,104052,HOT,9,1,1099,1,25,1800,"LINESTRING (1567217.961000 1009275.259000 ,1566319.206000 1008642.174000 )"
,353,353,104053,HOT,9,1,1547,1,25,1800,"LINESTRING (1568795.022000 1006878.579000 ,1570196.854000 1006222.884000 )"
,353,353,104168,HOT,9,1,1972,1,25,1800,"LINESTRING (1568795.022000 1006878.579000 ,1567119.273000 1007919.141000 )"
,354,354,103988,HOT,9,1,3361,1,25,1800,"LINESTRING (1566353.122000 1008122.140000 ,1563628.414000 1006153.440000 )"
,354,354,104052,HOT,9,1,521,1,25,1800,"LINESTRING (1566353.122000 1008122.140000 ,1566319.206000 1008642.174000 )"
